file_path	size_in_bytes	type	label	source_image_label	associated_annotation_method	associated_protocol
data/Acute_glucose_starvation/frames/TS_003_00028_28.0.tif	56333460	http://bia/Image	Starvation condition frames 03_00028_28.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00029_-28.0.tif	61879010	http://bia/Image	Starvation condition frames 03_00029_-28.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00030_30.0.tif	55568524	http://bia/Image	Starvation condition frames 03_00030_30.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00031_-30.0.tif	61699576	http://bia/Image	Starvation condition frames 03_00031_-30.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00032_32.0.tif	54719162	http://bia/Image	Starvation condition frames 03_00032_32.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00033_-32.0.tif	61416658	http://bia/Image	Starvation condition frames 03_00033_-32.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00034_34.0.tif	53725450	http://bia/Image	Starvation condition frames 03_00034_34.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00035_-34.0.tif	61261004	http://bia/Image	Starvation condition frames 03_00035_-34.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00036_36.0.tif	52653910	http://bia/Image	Starvation condition frames 03_00036_36.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00037_-36.0.tif	60950690	http://bia/Image	Starvation condition frames 03_00037_-36.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00038_38.0.tif	51541236	http://bia/Image	Starvation condition frames 03_00038_38.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00039_-38.0.tif	60644596	http://bia/Image	Starvation condition frames 03_00039_-38.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00040_40.0.tif	50076766	http://bia/Image	Starvation condition frames 03_00040_40.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00041_-40.0.tif	60296534	http://bia/Image	Starvation condition frames 03_00041_-40.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00042_42.0.tif	48704988	http://bia/Image	Starvation condition frames 03_00042_42.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00043_-42.0.tif	59864494	http://bia/Image	Starvation condition frames 03_00043_-42.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00044_44.0.tif	47019370	http://bia/Image	Starvation condition frames 03_00044_44.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00045_-44.0.tif	59471080	http://bia/Image	Starvation condition frames 03_00045_-44.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00046_46.0.tif	45284922	http://bia/Image	Starvation condition frames 03_00046_46.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00047_-46.0.tif	58912582	http://bia/Image	Starvation condition frames 03_00047_-46.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00048_48.0.tif	43106876	http://bia/Image	Starvation condition frames 03_00048_48.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00049_-48.0.tif	58389158	http://bia/Image	Starvation condition frames 03_00049_-48.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00050_50.0.tif	40942540	http://bia/Image	Starvation condition frames 03_00050_50.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00051_-50.0.tif	57811924	http://bia/Image	Starvation condition frames 03_00051_-50.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00052_52.0.tif	38314230	http://bia/Image	Starvation condition frames 03_00052_52.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00053_-52.0.tif	57064678	http://bia/Image	Starvation condition frames 03_00053_-52.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00054_54.0.tif	35515444	http://bia/Image	Starvation condition frames 03_00054_54.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00055_-54.0.tif	56434718	http://bia/Image	Starvation condition frames 03_00055_-54.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00056_56.0.tif	32352694	http://bia/Image	Starvation condition frames 03_00056_56.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00057_-56.0.tif	55653128	http://bia/Image	Starvation condition frames 03_00057_-56.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00058_-58.0.tif	54737964	http://bia/Image	Starvation condition frames 03_00058_-58.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00059_-60.0.tif	53760994	http://bia/Image	Starvation condition frames 03_00059_-60.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00060_-62.0.tif	52708840	http://bia/Image	Starvation condition frames 03_00060_-62.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_003_00061_-64.0.tif	51505698	http://bia/Image	Starvation condition frames 03_00061_-64.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00001_-0.0.tif	62930966	http://bia/Image	Starvation condition frames 04_00001_-0.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00002_2.0.tif	62747802	http://bia/Image	Starvation condition frames 04_00002_2.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00003_-2.0.tif	63062744	http://bia/Image	Starvation condition frames 04_00003_-2.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00004_4.0.tif	62565794	http://bia/Image	Starvation condition frames 04_00004_4.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00005_-4.0.tif	63207426	http://bia/Image	Starvation condition frames 04_00005_-4.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00006_6.0.tif	62370948	http://bia/Image	Starvation condition frames 04_00006_6.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00007_-6.0.tif	63329106	http://bia/Image	Starvation condition frames 04_00007_-6.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00008_8.0.tif	62137294	http://bia/Image	Starvation condition frames 04_00008_8.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00009_-8.0.tif	63365808	http://bia/Image	Starvation condition frames 04_00009_-8.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00010_10.0.tif	61859818	http://bia/Image	Starvation condition frames 04_00010_10.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00011_-10.0.tif	63477312	http://bia/Image	Starvation condition frames 04_00011_-10.0			_:Glucose starvation condition
