file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol	associated_image_acquisition	file_pattern
data/SMC3CAPH/S1_060.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_061.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_062.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_063.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_064.dm4	26306185	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_065.dm4	26306098	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_066.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_067.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_068.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_069.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_070.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_071.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
data/SMC3CAPH/S1_072.dm4	26306004	http://bia/Image	S1		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	SMC3CAPH/S1_{z:d}.dm4
