file_path	size_in_bytes	type	label	source_image_label	associated_specimen	associated_annotation_method	associated_protocol	associated_image_acquisition	file_pattern
data/WT/DT40_Bin_055.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_056.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_057.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_058.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_059.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_060.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_061.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_062.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_063.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_064.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_065.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_066.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_067.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_068.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_069.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_070.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_071.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_072.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_073.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_074.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_075.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_076.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_077.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_078.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_079.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_080.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_081.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_082.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_083.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_084.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_085.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_086.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_087.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_088.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_089.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_090.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_091.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_092.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_093.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_094.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_095.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_096.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_097.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_098.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_099.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_100.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_101.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_102.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_103.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_104.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_105.dm4	34164444	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_106.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_107.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_108.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_109.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_110.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_111.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_112.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_113.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_114.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_115.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_116.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_117.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_118.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_119.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_120.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_121.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_122.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_123.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_124.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_125.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_126.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_127.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_128.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_129.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
data/WT/DT40_Bin_130.dm4	34164531	http://bia/Image	DT40		_:DT40 specimen for SBF-SEM			_:Gatan 3View SBF-SEM on FEI Quanta 250 FEG	WT/DT40_Bin_{z:d}.dm4
